ice_thickness_fraction,planet_radius_Earth_units,max_pressure_GPa
0.13,1.0537500000000013,12.618877415855103
0.13,1.0675000000000012,13.093263658691768
0.13,1.0812500000000014,13.651097967405326
0.13,1.0950000000000015,14.163343781084022
0.13999999999999999,0.6,2.3336116537810665
0.13999999999999999,0.61375,2.5282609520335924
0.13999999999999999,0.6275000000000001,2.7255860992179697
0.13999999999999999,0.6412500000000001,2.92632930615008
0.13999999999999999,0.6550000000000001,3.134213381037025
0.13999999999999999,0.6687500000000002,3.353045958193356
0.13999999999999999,0.6825000000000002,3.583714186229352
0.13999999999999999,0.6962500000000003,3.821563795430442
0.13999999999999999,0.7100000000000003,4.0600188676250495
0.13999999999999999,0.7237500000000003,4.327102688830583
0.13999999999999999,0.7375000000000004,4.582682339986088
0.13999999999999999,0.7512500000000004,4.858716921025263
0.13999999999999999,0.7650000000000005,5.140483512786641
0.13999999999999999,0.7787500000000005,5.418511512825943
0.13999999999999999,0.7925000000000005,5.724237322434918
0.13999999999999999,0.8062500000000006,6.03553483708782
0.13999999999999999,0.8200000000000006,6.355283786679999
0.13999999999999999,0.8337500000000007,6.673885609004357
0.13999999999999999,0.8475000000000007,7.031837829804818
0.13999999999999999,0.8612500000000007,7.378729302745042
0.13999999999999999,0.8750000000000008,7.737132969005913
0.13999999999999999,0.8887500000000008,8.113872186491962
0.13999999999999999,0.9025000000000009,8.481957969449411
0.13999999999999999,0.9162500000000009,8.875398166345338
0.13999999999999999,0.9300000000000009,9.281053243051511
0.13999999999999999,0.943750000000001,9.69255186651296
0.13999999999999999,0.957500000000001,10.126031697883848
0.13999999999999999,0.9712500000000011,10.561978462390519
0.13999999999999999,0.9850000000000011,11.034731935284189
0.13999999999999999,0.9987500000000011,11.49560378830946
0.13999999999999999,1.012500000000001,11.96892314771564
0.13999999999999999,1.0262500000000012,12.490288953699798
0.13999999999999999,1.0400000000000014,13.012941810443532
0.13999999999999999,1.0537500000000013,13.531992056832676
0.13999999999999999,1.0675000000000012,14.086582806644662
0.13999999999999999,1.0812500000000014,14.635587630414705
0.13999999999999999,1.0950000000000015,15.235507887719166
0.14999999999999997,0.6,2.506751915207423
0.14999999999999997,0.61375,2.721192982685524
0.14999999999999997,0.6275000000000001,2.924607697293445
0.14999999999999997,0.6412500000000001,3.142937275955659
0.14999999999999997,0.6550000000000001,3.3641301798599303
0.14999999999999997,0.6687500000000002,3.5963707230414665
0.14999999999999997,0.6825000000000002,3.8413288819649023
0.14999999999999997,0.6962500000000003,4.099510496145185
0.14999999999999997,0.7100000000000003,4.353411681234312
0.14999999999999997,0.7237500000000003,4.626591877656123
0.14999999999999997,0.7375000000000004,4.907641032463273
0.14999999999999997,0.7512500000000004,5.196133735635719
0.14999999999999997,0.7650000000000005,5.4930512137653285
0.14999999999999997,0.7787500000000005,5.80465194466956
0.14999999999999997,0.7925000000000005,6.118526803226996
0.14999999999999997,0.8062500000000006,6.4516902560727
0.14999999999999997,0.8200000000000006,6.792576487547524
0.14999999999999997,0.8337500000000007,7.151797739996869
0.14999999999999997,0.8475000000000007,7.505368679521652
0.14999999999999997,0.8612500000000007,7.900862187983184
0.14999999999999997,0.8750000000000008,8.276401081298317
0.14999999999999997,0.8887500000000008,8.667159261925944
0.14999999999999997,0.9025000000000009,9.071448529397589
0.14999999999999997,0.9162500000000009,9.481634035696308
0.14999999999999997,0.9300000000000009,9.920900612224228
0.14999999999999997,0.943750000000001,10.3600065761868
0.14999999999999997,0.957500000000001,10.821763172399923
0.14999999999999997,0.9712500000000011,11.301223900706866
0.14999999999999997,0.9850000000000011,11.764989572518179
0.14999999999999997,0.9987500000000011,12.266608061536042
0.14999999999999997,1.012500000000001,12.800529972840012
0.14999999999999997,1.0262500000000012,13.343975856369955
0.14999999999999997,1.0400000000000014,13.872996694713834
0.14999999999999997,1.0537500000000013,14.446262443846058
0.14999999999999997,1.0675000000000012,15.02648425971417
0.14999999999999997,1.0812500000000014,15.620276095601543
0.14999999999999997,1.0950000000000015,16.257901424971582
0.15999999999999998,0.6,2.6827657371522386
0.15999999999999998,0.61375,2.898433667189486
0.15999999999999998,0.6275000000000001,3.118957288292907
0.15999999999999998,0.6412500000000001,3.3486333124743832
0.15999999999999998,0.6550000000000001,3.587176040710444
0.15999999999999998,0.6687500000000002,3.832089150653795
0.15999999999999998,0.6825000000000002,4.089696687698931
0.15999999999999998,0.6962500000000003,4.363182981477851
0.15999999999999998,0.7100000000000003,4.631057599146838
0.15999999999999998,0.7237500000000003,4.924157450732679
0.15999999999999998,0.7375000000000004,5.217313143542376
0.15999999999999998,0.7512500000000004,5.520083736596376
0.15999999999999998,0.7650000000000005,5.8448855556037085
0.15999999999999998,0.7787500000000005,6.174089597602094
0.15999999999999998,0.7925000000000005,6.515672343566324
0.15999999999999998,0.8062500000000006,6.860428840092457
0.15999999999999998,0.8200000000000006,7.235255632726645
0.15999999999999998,0.8337500000000007,7.595001146815509
0.15999999999999998,0.8475000000000007,7.992886267899286
0.15999999999999998,0.8612500000000007,8.382889623069815
0.15999999999999998,0.8750000000000008,8.77954363760388
0.15999999999999998,0.8887500000000008,9.199274192533583
0.15999999999999998,0.9025000000000009,9.615575319600744
0.15999999999999998,0.9162500000000009,10.059360708341321
0.15999999999999998,0.9300000000000009,10.515847975077529
0.15999999999999998,0.943750000000001,10.992819749974833
0.15999999999999998,0.957500000000001,11.475727100480832
0.15999999999999998,0.9712500000000011,11.981536725769047
0.15999999999999998,0.9850000000000011,12.49131424066155
0.15999999999999998,0.9987500000000011,13.044022737288268
0.15999999999999998,1.012500000000001,13.570350651548699
0.15999999999999998,1.0262500000000012,14.141718804784926
0.15999999999999998,1.0400000000000014,14.725249351382953
0.15999999999999998,1.0537500000000013,15.353888050046429
0.15999999999999998,1.0675000000000012,15.932381177836367
0.15999999999999998,1.0812500000000014,16.59236227830369
0.15999999999999998,1.0950000000000015,17.221401065394076
0.16999999999999998,0.6,2.8442783895685997
0.16999999999999998,0.61375,3.0694629842146446
0.16999999999999998,0.6275000000000001,3.309874830084494
0.16999999999999998,0.6412500000000001,3.545431354700632
0.16999999999999998,0.6550000000000001,3.8034776517885143
0.16999999999999998,0.6687500000000002,4.06029911272379
0.16999999999999998,0.6825000000000002,4.331107791494452
0.16999999999999998,0.6962500000000003,4.617875541326333
0.16999999999999998,0.7100000000000003,4.900689768800699
0.16999999999999998,0.7237500000000003,5.213140931363196
0.16999999999999998,0.7375000000000004,5.5162061802933735
0.16999999999999998,0.7512500000000004,5.8452389692011915
0.16999999999999998,0.7650000000000005,6.179306177662655
0.16999999999999998,0.7787500000000005,6.527058099690069
0.16999999999999998,0.7925000000000005,6.89488594736393
0.16999999999999998,0.8062500000000006,7.250736824330759
0.16999999999999998,0.8200000000000006,7.644745877411622
0.16999999999999998,0.8337500000000007,8.047895845639149
0.16999999999999998,0.8475000000000007,8.43676071937004
0.16999999999999998,0.8612500000000007,8.8473355578486
0.16999999999999998,0.8750000000000008,9.262917340071004
0.16999999999999998,0.8887500000000008,9.720866083064294
0.16999999999999998,0.9025000000000009,10.16851587838826
0.16999999999999998,0.9162500000000009,10.63109423958503
0.16999999999999998,0.9300000000000009,11.123701946134666
0.16999999999999998,0.943750000000001,11.612263335008228
0.16999999999999998,0.957500000000001,12.13360996961559
0.16999999999999998,0.9712500000000011,12.664557158495692
0.16999999999999998,0.9850000000000011,13.181786142683917
0.16999999999999998,0.9987500000000011,13.765123774758322
0.16999999999999998,1.012500000000001,14.330787327543508
0.16999999999999998,1.0262500000000012,14.93722749964155
0.16999999999999998,1.0400000000000014,15.52681522457045
0.16999999999999998,1.0537500000000013,16.186680101034053
0.16999999999999998,1.0675000000000012,16.837723209157424
0.16999999999999998,1.0812500000000014,17.497354576938704
0.16999999999999998,1.0950000000000015,18.20588386806993
0.17999999999999997,0.6,2.998998046833765
0.17999999999999997,0.61375,3.2450800797243944
0.17999999999999997,0.6275000000000001,3.4869342135989454
0.17999999999999997,0.6412500000000001,3.742932965778766
0.17999999999999997,0.6550000000000001,3.9993949357902547
0.17999999999999997,0.6687500000000002,4.280412934079817
0.17999999999999997,0.6825000000000002,4.566327948045419
0.17999999999999997,0.6962500000000003,4.865748533138299
0.17999999999999997,0.7100000000000003,5.161833561026061
0.17999999999999997,0.7237500000000003,5.490002839831199
0.17999999999999997,0.7375000000000004,5.812486230593672
0.17999999999999997,0.7512500000000004,6.151981098625694
0.17999999999999997,0.7650000000000005,6.507751317959912
0.17999999999999997,0.7787500000000005,6.870165535043276
0.17999999999999997,0.7925000000000005,7.253016906478182
0.17999999999999997,0.8062500000000006,7.648251893063525
0.17999999999999997,0.8200000000000006,8.046736901352322
0.17999999999999997,0.8337500000000007,8.45506045209302
0.17999999999999997,0.8475000000000007,8.869314939846904
0.17999999999999997,0.8612500000000007,9.313790718721027
0.17999999999999997,0.8750000000000008,9.76134303230885
0.17999999999999997,0.8887500000000008,10.2225870676936
0.17999999999999997,0.9025000000000009,10.68110624499098
0.17999999999999997,0.9162500000000009,11.172973387958686
0.17999999999999997,0.9300000000000009,11.689468220890372
0.17999999999999997,0.943750000000001,12.204768368192328
0.17999999999999997,0.957500000000001,12.741366325384845
0.17999999999999997,0.9712500000000011,13.30021593884841
0.17999999999999997,0.9850000000000011,13.888089318859173
0.17999999999999997,0.9987500000000011,14.474019690414393
0.17999999999999997,1.012500000000001,15.066535549940426
0.17999999999999997,1.0262500000000012,15.676383171974232
0.17999999999999997,1.0400000000000014,16.3435770950756
0.17999999999999997,1.0537500000000013,17.022706303323343
0.17999999999999997,1.0675000000000012,17.67949193913854
0.17999999999999997,1.0812500000000014,18.40153186766661
0.17999999999999997,1.0950000000000015,19.14152497209579
0.18999999999999995,0.6,3.154239690170202
0.18999999999999995,0.61375,3.4040709879335176
0.18999999999999995,0.6275000000000001,3.665445755868044
0.18999999999999995,0.6412500000000001,3.920989021403838
0.18999999999999995,0.6550000000000001,4.201961118251002
0.18999999999999995,0.6687500000000002,4.48476436470731
0.18999999999999995,0.6825000000000002,4.781618130665331
0.18999999999999995,0.6962500000000003,5.096312879056876
0.18999999999999995,0.7100000000000003,5.4195685538589995
0.18999999999999995,0.7237500000000003,5.753276931329906
0.18999999999999995,0.7375000000000004,6.096291250233001
0.18999999999999995,0.7512500000000004,6.453426945324082
0.18999999999999995,0.7650000000000005,6.824306581547562
0.18999999999999995,0.7787500000000005,7.208070566588583
0.18999999999999995,0.7925000000000005,7.60873984373762
0.18999999999999995,0.8062500000000006,8.019832480360604
0.18999999999999995,0.8200000000000006,8.433505450991122
0.18999999999999995,0.8337500000000007,8.851067155527117
0.18999999999999995,0.8475000000000007,9.299727829416426
0.18999999999999995,0.8612500000000007,9.748682623610534
0.18999999999999995,0.8750000000000008,10.211493640146818
0.18999999999999995,0.8887500000000008,10.688909490761075
0.18999999999999995,0.9025000000000009,11.20689957272129
0.18999999999999995,0.9162500000000009,11.711928110768389
0.18999999999999995,0.9300000000000009,12.24638450974907
0.18999999999999995,0.943750000000001,12.795665728508583
0.18999999999999995,0.957500000000001,13.364129401669206
0.18999999999999995,0.9712500000000011,13.950021794235045
0.18999999999999995,0.9850000000000011,14.52640985494605
0.18999999999999995,0.9987500000000011,15.150787926787253
0.18999999999999995,1.012500000000001,15.771153573703137
0.18999999999999995,1.0262500000000012,16.437842218119737
0.18999999999999995,1.0400000000000014,17.119458871870904
0.18999999999999995,1.0537500000000013,17.80534417583827
0.18999999999999995,1.0675000000000012,18.528465246008334
0.18999999999999995,1.0812500000000014,19.283831035811815
0.18999999999999995,1.0950000000000015,20.041056123439304
0.19999999999999996,0.6,3.2982417911938895
0.19999999999999996,0.61375,3.56369612620862
0.19999999999999996,0.6275000000000001,3.8279748935124895
0.19999999999999996,0.6412500000000001,4.1030378677490305
0.19999999999999996,0.6550000000000001,4.395395330877468
0.19999999999999996,0.6687500000000002,4.692502835627564
0.19999999999999996,0.6825000000000002,4.999846429427618
0.19999999999999996,0.6962500000000003,5.325099751005166
0.19999999999999996,0.7100000000000003,5.662707304790129
0.19999999999999996,0.7237500000000003,6.0106630940389785
0.19999999999999996,0.7375000000000004,6.366510770608057
0.19999999999999996,0.7512500000000004,6.743907916254447
0.19999999999999996,0.7650000000000005,7.140585400366075
0.19999999999999996,0.7787500000000005,7.546327101922125
0.19999999999999996,0.7925000000000005,7.941489116511685
0.19999999999999996,0.8062500000000006,8.36782844820797
0.19999999999999996,0.8200000000000006,8.79627367995571
0.19999999999999996,0.8337500000000007,9.23311568879978
0.19999999999999996,0.8475000000000007,9.706840963700811
0.19999999999999996,0.8612500000000007,10.171888417971774
0.19999999999999996,0.8750000000000008,10.668885940395368
0.19999999999999996,0.8887500000000008,11.16632183719939
0.19999999999999996,0.9025000000000009,11.687262610180413
0.19999999999999996,0.9162500000000009,12.224325994474237
0.19999999999999996,0.9300000000000009,12.777577730903142
0.19999999999999996,0.943750000000001,13.354632032157676
0.19999999999999996,0.957500000000001,13.943729540709192
0.19999999999999996,0.9712500000000011,14.53985111357134
0.19999999999999996,0.9850000000000011,15.171566731514496
0.19999999999999996,0.9987500000000011,15.809761325721741
0.19999999999999996,1.012500000000001,16.487314178744363
0.19999999999999996,1.0262500000000012,17.13851398142361
0.19999999999999996,1.0400000000000014,17.83764985919648
0.19999999999999996,1.0537500000000013,18.597815548525055
0.19999999999999996,1.0675000000000012,19.356050120059933
0.19999999999999996,1.0812500000000014,20.107682178100415
0.19999999999999996,1.0950000000000015,20.92796928956839
0.20999999999999996,0.6,3.4368785260437176
0.20999999999999996,0.61375,3.7109451660808412
0.20999999999999996,0.6275000000000001,3.9842648133023206
0.20999999999999996,0.6412500000000001,4.276443047445199
0.20999999999999996,0.6550000000000001,4.575339683227962
0.20999999999999996,0.6687500000000002,4.888573037578613
0.20999999999999996,0.6825000000000002,5.210931166334105
0.20999999999999996,0.6962500000000003,5.5476460759188475
0.20999999999999996,0.7100000000000003,5.895508520871164
0.20999999999999996,0.7237500000000003,6.269134473946955
0.20999999999999996,0.7375000000000004,6.63299898611349
0.20999999999999996,0.7512500000000004,7.026217614497321
0.20999999999999996,0.7650000000000005,7.4400269032491115
0.20999999999999996,0.7787500000000005,7.847525412526534
0.20999999999999996,0.7925000000000005,8.275050313346492
0.20999999999999996,0.8062500000000006,8.700431250916782
0.20999999999999996,0.8200000000000006,9.153736935491278
0.20999999999999996,0.8337500000000007,9.619212624940817
0.20999999999999996,0.8475000000000007,10.085214218114116
0.20999999999999996,0.8612500000000007,10.592296741940626
0.20999999999999996,0.8750000000000008,11.090235816043048
0.20999999999999996,0.8887500000000008,11.613120141215566
0.20999999999999996,0.9025000000000009,12.14848673072326
0.20999999999999996,0.9162500000000009,12.724875385019988
0.20999999999999996,0.9300000000000009,13.314621654934973
0.20999999999999996,0.943750000000001,13.898840246962722
0.20999999999999996,0.957500000000001,14.522647938972508
0.20999999999999996,0.9712500000000011,15.151039523704746
0.20999999999999996,0.9850000000000011,15.801342466315685
0.20999999999999996,0.9987500000000011,16.434573855595065
0.20999999999999996,1.012500000000001,17.137387754246383
0.20999999999999996,1.0262500000000012,17.839533992115914
0.20999999999999996,1.0400000000000014,18.573771685551314
0.20999999999999996,1.0537500000000013,19.327720958400707
0.20999999999999996,1.0675000000000012,20.11097071049213
0.20999999999999996,1.0812500000000014,20.928330353962327
0.20999999999999996,1.0950000000000015,21.747769628273122
0.21999999999999995,0.6,3.568466196315256
0.21999999999999995,0.61375,3.851330517313845
0.21999999999999995,0.6275000000000001,4.143437339535342
0.21999999999999995,0.6412500000000001,4.43956996648093
0.21999999999999995,0.6550000000000001,4.751006349733202
0.21999999999999995,0.6687500000000002,5.066465433268794
0.21999999999999995,0.6825000000000002,5.413596259202202
0.21999999999999995,0.6962500000000003,5.7619496126187135
0.21999999999999995,0.7100000000000003,6.12528505743918
0.21999999999999995,0.7237500000000003,6.508127480564129
0.21999999999999995,0.7375000000000004,6.891424372233156
0.21999999999999995,0.7512500000000004,7.293488589523925
0.21999999999999995,0.7650000000000005,7.72502438900178
0.21999999999999995,0.7787500000000005,8.14478849808783
0.21999999999999995,0.7925000000000005,8.588311487527728
0.21999999999999995,0.8062500000000006,9.032819416271765
0.21999999999999995,0.8200000000000006,9.488596769077606
0.21999999999999995,0.8337500000000007,9.965846262283499
0.21999999999999995,0.8475000000000007,10.462564085359118
0.21999999999999995,0.8612500000000007,10.987869742502099
0.21999999999999995,0.8750000000000008,11.505217630875533
0.21999999999999995,0.8887500000000008,12.057948606050747
0.21999999999999995,0.9025000000000009,12.61322104105884
0.21999999999999995,0.9162500000000009,13.201909980487907
0.21999999999999995,0.9300000000000009,13.799110378269948
0.21999999999999995,0.943750000000001,14.416377851052754
0.21999999999999995,0.957500000000001,15.045871641157836
0.21999999999999995,0.9712500000000011,15.685838588030299
0.21999999999999995,0.9850000000000011,16.365302446563582
0.21999999999999995,0.9987500000000011,17.06672428222779
0.21999999999999995,1.012500000000001,17.77266066591247
0.21999999999999995,1.0262500000000012,18.5348169612006
0.21999999999999995,1.0400000000000014,19.25629833619629
0.21999999999999995,1.0537500000000013,20.060515804574656
0.21999999999999995,1.0675000000000012,20.86869018760417
0.21999999999999995,1.0812500000000014,21.68886691813137
0.21999999999999995,1.0950000000000015,22.576883264180974
0.22999999999999993,0.6,3.7025890288868912
0.22999999999999993,0.61375,3.9957830971099235
0.22999999999999993,0.6275000000000001,4.287036482369261
0.22999999999999993,0.6412500000000001,4.5971273020322565
0.22999999999999993,0.6550000000000001,4.914360762894413
0.22999999999999993,0.6687500000000002,5.2506409132040295
0.22999999999999993,0.6825000000000002,5.6036530313929624
0.22999999999999993,0.6962500000000003,5.966503864894541
0.22999999999999993,0.7100000000000003,6.343122423642064
0.22999999999999993,0.7237500000000003,6.725223496582033
0.22999999999999993,0.7375000000000004,7.13554323690823
0.22999999999999993,0.7512500000000004,7.556968647348412
0.22999999999999993,0.7650000000000005,7.9966607996782315
0.22999999999999993,0.7787500000000005,8.428970842686756
0.22999999999999993,0.7925000000000005,8.875755241001265
0.22999999999999993,0.8062500000000006,9.336911090480593
0.22999999999999993,0.8200000000000006,9.812830192599227
0.22999999999999993,0.8337500000000007,10.311871275242282
0.22999999999999993,0.8475000000000007,10.82652767547261
0.22999999999999993,0.8612500000000007,11.352897652840001
0.22999999999999993,0.8750000000000008,11.910659154972159
0.22999999999999993,0.8887500000000008,12.47089289454072
0.22999999999999993,0.9025000000000009,13.0463491981865
0.22999999999999993,0.9162500000000009,13.649664070110628
0.22999999999999993,0.9300000000000009,14.268106072921078
0.22999999999999993,0.943750000000001,14.92097997494836
0.22999999999999993,0.957500000000001,15.566066021043143
0.22999999999999993,0.9712500000000011,16.25050922650912
0.22999999999999993,0.9850000000000011,16.92741090856961
0.22999999999999993,0.9987500000000011,17.655149836337912
0.22999999999999993,1.012500000000001,18.376452873109105
0.22999999999999993,1.0262500000000012,19.163271251109016
0.22999999999999993,1.0400000000000014,19.93158532731523
0.22999999999999993,1.0537500000000013,20.737207256285394
0.22999999999999993,1.0675000000000012,21.571942184884325
0.22999999999999993,1.0812500000000014,22.469272570246677
0.22999999999999993,1.0950000000000015,23.366839491266166
0.23999999999999994,0.6,3.826022479522923
0.23999999999999994,0.61375,4.124644156159836
0.23999999999999994,0.6275000000000001,4.430387157089598
0.23999999999999994,0.6412500000000001,4.746869218417446
0.23999999999999994,0.6550000000000001,5.07675287487901
0.23999999999999994,0.6687500000000002,5.424953988043465
0.23999999999999994,0.6825000000000002,5.780153201448419
0.23999999999999994,0.6962500000000003,6.161981040221135
0.23999999999999994,0.7100000000000003,6.550961337745086
0.23999999999999994,0.7237500000000003,6.949547262919738
0.23999999999999994,0.7375000000000004,7.367588745678498
0.23999999999999994,0.7512500000000004,7.81396390881573
0.23999999999999994,0.7650000000000005,8.248926939851234
0.23999999999999994,0.7787500000000005,8.693194382318138
0.23999999999999994,0.7925000000000005,9.161521684474728
0.23999999999999994,0.8062500000000006,9.633152721317261
0.23999999999999994,0.8200000000000006,10.131560445631347
0.23999999999999994,0.8337500000000007,10.640117290615217
0.23999999999999994,0.8475000000000007,11.16884785002225
0.23999999999999994,0.8612500000000007,11.715353527193589
0.23999999999999994,0.8750000000000008,12.292700725715651
0.23999999999999994,0.8887500000000008,12.868690880873576
0.23999999999999994,0.9025000000000009,13.460972111701341
0.23999999999999994,0.9162500000000009,14.098112885347069
0.23999999999999994,0.9300000000000009,14.731874854523825
0.23999999999999994,0.943750000000001,15.38282866925125
0.23999999999999994,0.957500000000001,16.06271795920799
0.23999999999999994,0.9712500000000011,16.75347138473275
0.23999999999999994,0.9850000000000011,17.47053660460472
0.23999999999999994,0.9987500000000011,18.22113031942177
0.23999999999999994,1.012500000000001,18.97529649587069
0.23999999999999994,1.0262500000000012,19.766442724944717
0.23999999999999994,1.0400000000000014,20.57050809731617
0.23999999999999994,1.0537500000000013,21.421443170392394
0.23999999999999994,1.0675000000000012,22.28869184832525
0.23999999999999994,1.0812500000000014,23.18603940170396
0.23999999999999994,1.0950000000000015,24.071417344932357
0.24999999999999994,0.6,3.944280465830518
0.24999999999999994,0.61375,4.247138675269024
0.24999999999999994,0.6275000000000001,4.563361855968923
0.24999999999999994,0.6412500000000001,4.886197600405466
0.24999999999999994,0.6550000000000001,5.235529089517798
0.24999999999999994,0.6687500000000002,5.579762992910311
0.24999999999999994,0.6825000000000002,5.9578240164629275
0.24999999999999994,0.6962500000000003,6.34418413668262
0.24999999999999994,0.7100000000000003,6.740828248881422
0.24999999999999994,0.7237500000000003,7.161731924413402
0.24999999999999994,0.7375000000000004,7.596982530902559
0.24999999999999994,0.7512500000000004,8.045539622077404
0.24999999999999994,0.7650000000000005,8.488298989288662
0.24999999999999994,0.7787500000000005,8.94937618997132
