rand_earth (Earth Radii),rand_ice,rand_iron,rand_sio2,planet_mass (kg),max_p (Pa),diamond_formation
0.8198361320267128,0.4627805865816236,0.2686097067091882,0.2686097067091882,1.2459051456156182e+24,13730817817.744051,yes
1.182057667572377,0.6494419356696113,0.17527903216519436,0.17527903216519436,3.6885372442251116e+24,41020300631.82964,yes
0.9955312198590787,0.14019203921609408,0.429903980391953,0.429903980391953,4.3580436040899974e+24,11449034665.407806,yes
1.3278528385127906,0.12292388589074231,0.43853805705462884,0.43853805705462884,1.2681449557486479e+25,24771236226.65359,yes
0.9217494234460201,0.36663386966663614,0.31668306516668193,0.31668306516668193,2.1906153033941775e+24,18352465715.198975,yes
0.5204371930596613,0.558836209374446,0.220581895312777,0.220581895312777,2.1323975489113186e+23,3299507774.2724576,no
1.4655541177267524,0.847611876676721,0.0761940616616395,0.0761940616616395,7.431912156736758e+24,77896499093.72693,yes
1.3298112508130897,0.4501215744371766,0.2749392127814117,0.2749392127814117,6.977812158537784e+24,60343152896.971306,yes
0.647537396510391,0.8163106529790812,0.09184467351045938,0.09184467351045938,3.930738090963391e+23,5890990373.444726,no
1.1688913997964605,0.2778381503574142,0.3610809248212929,0.3610809248212929,5.865648461725991e+24,32442543496.052998,yes
0.6539412255780217,0.36982293270120414,0.31508853364939793,0.31508853364939793,6.48891752581122e+23,6481083333.908312,no
1.474038318389232,0.6996164187474598,0.15019179062627008,0.15019179062627008,7.958152699950677e+24,83515457490.25992,yes
0.6119714024927004,0.635708150888101,0.18214592455594952,0.18214592455594952,3.5301233366778585e+23,5389467026.486021,no
1.1457208408761566,0.4892544827087585,0.25537275864562076,0.25537275864562076,3.8893741576636746e+24,38005221808.66309,yes
0.5402882725524569,0.6271585371553131,0.18642073142234344,0.18642073142234344,2.2537864184858076e+23,3625089278.0881147,no
0.5841393556835361,0.6425031404383537,0.17874842978082317,0.17874842978082317,2.9529469519299096e+23,4617946640.950681,no
0.565193484283613,0.4874086393279796,0.2562956803360102,0.2562956803360102,3.1700493959344124e+23,4347840997.575635,no
0.7268054062210848,0.22225405148371058,0.3888729742581447,0.3888729742581447,1.2439319697788074e+24,6653716411.554688,no
0.9103643299275057,0.4952650888168567,0.25236745559157164,0.25236745559157164,1.722295566915727e+24,18998076017.046158,yes
0.5695490509929259,0.15252095751819683,0.4237395212409016,0.4237395212409016,6.059654977627833e+23,2149200390.182831,no
0.8810586791200485,0.3789983210369563,0.31050083948152185,0.31050083948152185,1.8331694341870673e+24,16217128764.264565,yes
0.5056851887407413,0.87118810993655,0.06440594503172498,0.06440594503172498,1.5131287797488144e+23,2291714166.205206,no
0.6270048169569917,0.18644727043662243,0.40677636478168877,0.40677636478168877,7.920572555305011e+23,3599554142.5556026,no
0.9931684061679048,0.14373900235126486,0.4281304988243676,0.4281304988243676,4.299352390968847e+24,11602437890.234936,yes
0.9290965060298,0.6534725335599784,0.17326373322001082,0.17326373322001082,1.5635744885765686e+24,19458590437.08042,yes
1.062423602426613,0.3160766506671423,0.34196167466642885,0.34196167466642885,3.9120456002080505e+24,26162057846.820194,yes
0.6733500763654349,0.5699763523825442,0.2150118238087279,0.2150118238087279,5.3775573771193175e+23,7551561870.16768,no
1.089169514938618,0.4612483552787382,0.2693758223606309,0.2693758223606309,3.382183388634702e+24,32341981637.005363,yes
0.7240241344104678,0.8050026325380287,0.09749868373098564,0.09749868373098564,5.940262067805145e+23,8454386016.019963,no
0.8987179973318116,0.4005589569811001,0.29972052150944994,0.29972052150944994,1.895247975226536e+24,17557646015.676678,yes
1.1580176449552066,0.13799191734475935,0.4310040413276203,0.4310040413276203,7.485149517708997e+24,17861733207.15964,yes
0.7069160650944601,0.8097122591221809,0.09514387043890954,0.09514387043890954,5.439417241603506e+23,7831557294.957243,no
0.925482596696562,0.8029556222297164,0.0985221888851418,0.0985221888851418,1.4311962801732418e+24,17785884641.773354,yes
1.0971639379895577,0.7352565785002786,0.1323717107498607,0.1323717107498607,2.6881944257639213e+24,31300310056.184547,yes
0.7209376008040608,0.4463858391970058,0.2768070804014971,0.2768070804014971,8.082794971686546e+23,9220335030.64408,no
1.3156646664591554,0.2829528017692299,0.35852359911538506,0.35852359911538506,8.875977975920463e+24,47898906413.96895,yes
0.5734023226257664,0.17954731511424385,0.4102263424428781,0.4102263424428781,5.870405049305341e+23,2589858735.3481994,no
1.0520084631116986,0.20827401415057106,0.3958629929247145,0.3958629929247145,4.6242667062673085e+24,19145963537.53363,yes
1.256749666756285,0.8601092695869452,0.06994536520652739,0.06994536520652739,4.23022259872928e+24,45934227206.21911,yes
0.681068803945789,0.25139117297933233,0.37430441351033383,0.37430441351033383,9.343140925881937e+23,5950596017.5689,no
1.4506520095987478,0.8686125848584216,0.06569370757078918,0.06569370757078918,7.140887311373967e+24,74739601523.30296,yes
0.5882168411278073,0.3376019068252859,0.33119904658735705,0.33119904658735705,4.712676981105643e+23,4468644662.97017,no
1.2796443316537327,0.8390418306185964,0.08047908469070181,0.08047908469070181,4.532847334977171e+24,49126166494.59626,yes
1.4161479564655288,0.7861035282781395,0.10694823586093027,0.10694823586093027,6.638146612743428e+24,70555627805.82707,yes
1.2009952047643067,0.6644764719826625,0.16776176400866877,0.16776176400866877,3.864013823655537e+24,42882698691.003296,yes
1.3795499345342919,0.3502492946979965,0.32487535265100176,0.32487535265100176,9.339978708220588e+24,62883396685.87034,yes
0.8750301051754011,0.8396924371994268,0.08015378140028662,0.08015378140028662,1.1618565522229755e+24,14747776210.909851,yes
0.7056552819208323,0.6700073735165626,0.1649963132417187,0.1649963132417187,5.787595472764699e+23,8380383704.229288,no
0.7591453258391611,0.16250314368781665,0.4187484281560917,0.4187484281560917,1.626992393037155e+24,5802865547.655217,no
1.3704926967557136,0.42121341771121457,0.2893932911443927,0.2893932911443927,8.131374046172298e+24,65779339734.0577,yes
1.3004305932856477,0.7247603463405808,0.13761982682970958,0.13761982682970958,4.973152111123717e+24,54136850899.55792,yes
0.6217178871752149,0.6197019713090028,0.19014901434549858,0.19014901434549858,3.800602715328015e+23,5721763384.869221,no
1.4100984974014719,0.3184285229531951,0.34078573852340244,0.34078573852340244,1.0719206539463667e+25,64769644086.60428,yes
1.4506180996787397,0.35133230571536556,0.3243338471423172,0.3243338471423172,1.1237578088201539e+25,74936417615.82077,yes
0.8048216514670937,0.3927574967117927,0.30362125164410364,0.30362125164410364,1.3029469355976439e+24,12504816358.360806,yes
1.0176213710020092,0.7480612202329581,0.12596938988352097,0.12596938988352097,2.0453888537436545e+24,24650088371.464516,yes
1.3804737101759652,0.3834009516270852,0.3082995241864574,0.3082995241864574,8.864864047916343e+24,65449122818.57046,yes
1.062514720287296,0.7872603904685336,0.10636980476573321,0.10636980476573321,2.3511933673103853e+24,27624304638.607094,yes
0.6715146080229736,0.2357950349935936,0.3821024825032032,0.3821024825032032,9.163735726584843e+23,5427489562.644919,no
1.1900032699103318,0.2570550593971632,0.3714724703014184,0.3714724703014184,6.493980125329151e+24,32713079073.781986,yes
0.6509971742369233,0.897741845446519,0.05112907727674049,0.05112907727674049,3.959413067380181e+23,5815206426.764612,no
1.1514165133464846,0.33556665872469915,0.3322166706376504,0.3322166706376504,5.008681888414841e+24,34418051819.895256,yes
1.0709863493553065,0.37392202164834976,0.3130389891758251,0.3130389891758251,3.649953121230512e+24,28976303473.52222,yes
1.3734412450752798,0.37189153636871486,0.31405423181564257,0.31405423181564257,8.872659128430144e+24,63560128074.44219,yes
1.3773984639514023,0.6250127790739672,0.18749361046301638,0.18749361046301638,6.524835863614855e+24,67981302068.04601,yes
0.8122687388945653,0.17626261897972306,0.41186869051013847,0.41186869051013847,2.0089275320003475e+24,7705851606.831396,no
1.305171427306255,0.7049658860914161,0.14751705695429196,0.14751705695429196,5.087268447196322e+24,55212861266.4292,yes
1.1528701624442628,0.26076856994381714,0.36961571502809143,0.36961571502809143,5.767247305486463e+24,29835173810.80345,yes
0.8287728423752879,0.8026145397292097,0.09869273013539515,0.09869273013539515,9.65383877450502e+23,12702549302.662012,yes
0.8653756465975421,0.642586902586947,0.17870654870652652,0.17870654870652652,1.2230654015635127e+24,15656556398.860575,yes
1.1484003549625648,0.278384907313447,0.3608075463432765,0.3608075463432765,5.500119772837959e+24,30774603423.17951,yes
1.1870375534131097,0.48408718045333765,0.2579564097733312,0.2579564097733312,4.434510887867475e+24,42364126626.39927,yes
1.0204484216755227,0.6374508707517326,0.18127456462413372,0.18127456462413372,2.212373401632277e+24,26242471741.662094,yes
1.001823406365744,0.6135133668731714,0.1932433165634143,0.1932433165634143,2.116260565744746e+24,25048156819.4237,yes
1.430034864617535,0.655528464243198,0.172235767878401,0.172235767878401,7.315577876081381e+24,76426362061.58064,yes
0.83247786642759,0.49358934548448075,0.2532053272577596,0.2532053272577596,1.2582364468356938e+24,14463255344.549622,yes
1.2526223232796845,0.488889193654937,0.2555554031725315,0.2555554031725315,5.342266559527828e+24,50177836823.609886,yes
1.1409455211744768,0.38320996607158786,0.30839501696420607,0.30839501696420607,4.475321661402217e+24,35405267215.31411,yes
0.7774542274598208,0.33316755792426167,0.33341622103786916,0.33341622103786916,1.2791665822421367e+24,10563231897.823902,yes
1.2918785423453545,0.13600295151682476,0.43199852424158763,0.43199852424158763,1.116169093577946e+25,24975736824.94734,yes
0.9555780547747486,0.1636464281140179,0.41817678594299107,0.41817678594299107,3.61622510228571e+24,11679800577.935429,yes
1.4052814500981832,0.7183250116758751,0.14083749416206243,0.14083749416206243,6.61851310530555e+24,70460247914.50764,yes
1.0634511920094498,0.3752993260557135,0.31235033697214326,0.31235033697214326,3.548050985546095e+24,28397251383.891113,yes
1.4754361513389986,0.27059625471459,0.36470187264270504,0.36470187264270504,1.3875230041101967e+25,68859697741.9528,yes
1.4333319635098825,0.10837804455126446,0.4458109777243678,0.4458109777243678,1.73734067107968e+25,28345691999.20266,yes
1.0596014900907234,0.8154555950268704,0.09227220248656481,0.09227220248656481,2.3120024961753175e+24,27069774849.968452,yes
1.047602200914897,0.3370178531121365,0.33149107344393175,0.33149107344393175,3.5984269078972154e+24,25890829136.0998,yes
1.059109533496182,0.7877637721512146,0.10611811392439269,0.10611811392439269,2.3244257550327628e+24,27351303492.350105,yes
0.7713328406793629,0.1863087676716722,0.4068456161641639,0.4068456161641639,1.6439976916727163e+24,6910055357.079279,no
1.4485494020931284,0.44671657507452756,0.2766417124627362,0.2766417124627362,9.607267916152003e+24,80496257493.44734,yes
0.5056211431566301,0.47753106051359273,0.26123446974320363,0.26123446974320363,2.158351171274501e+23,3020927770.7861814,no
0.6976146172294925,0.6274841561900921,0.18625792190495394,0.18625792190495394,5.752680484378959e+23,8257555955.725139,no
1.022227284016175,0.7006510688089161,0.14967446559554193,0.14967446559554193,2.129039788642493e+24,25599487766.77245,yes
0.7521243216813129,0.5065283079881743,0.24673584600591286,0.24673584600591286,8.606486543457493e+23,10581671355.693272,yes
1.1609669457431924,0.26292069124968354,0.36853965437515823,0.36853965437515823,5.889674924524381e+24,30638743396.946068,yes
1.124699597652411,0.6752871978383349,0.16235640108083255,0.16235640108083255,3.0348882489598137e+24,34752409966.58364,yes
1.301410711934289,0.5642792789967922,0.2178603605016039,0.2178603605016039,5.612220320634802e+24,57025094445.76134,yes
1.067296973093711,0.8898505166883853,0.055074741655807335,0.055074741655807335,2.344682139010576e+24,26856478555.03298,yes
1.3961431439271625,0.13263677985734024,0.4336816100713299,0.4336816100713299,1.4937829732039489e+25,31547381929.2669,yes
1.346984841487375,0.8646481715734691,0.06767591421326546,0.06767591421326546,5.443712974307479e+24,58014865007.299126,yes
1.405760380310444,0.5513926995849447,0.22430365020752763,0.22430365020752763,7.528283558400829e+24,73810578442.71956,yes
0.6500340880729184,0.6122848486281269,0.19385757568593653,0.19385757568593653,4.506841921565717e+23,6626886482.175603,no
0.8936598913874234,0.3653077002877233,0.31734614985613835,0.31734614985613835,1.9698717959231033e+24,16708232213.474165,yes
1.1488835406886928,0.8864722071347909,0.056763896432604544,0.056763896432604544,3.0557484456050665e+24,34068728952.10879,yes
0.8654684025716358,0.30616833584061054,0.34691583207969473,0.34691583207969473,1.9555563822393637e+24,13958560697.577467,yes
0.7614121835103288,0.40124641100268454,0.29937679449865773,0.29937679449865773,1.0555015260717821e+24,10643105975.679657,yes
0.6646820769783796,0.12008801307155076,0.43995599346422465,0.43995599346422465,1.1119103788241834e+24,2823103094.787621,no
1.488083313309473,0.7895164478380367,0.10524177608098167,0.10524177608098167,7.957447656867413e+24,83652053244.29378,yes
1.440360947879186,0.5766949497886349,0.21165252510568255,0.21165252510568255,8.026973797112229e+24,79995610200.20557,yes
1.384833514728871,0.7879875352145107,0.10600623239274465,0.10600623239274465,6.11123139730107e+24,65365133157.589005,yes
0.8653261524334193,0.26199000530440564,0.3690049973477972,0.3690049973477972,2.1232372653280356e+24,12644135517.513062,yes
0.6374350273468642,0.426660200937358,0.286669899531321,0.286669899531321,5.379390094696485e+23,6255179826.918608,no
1.273498892453199,0.6153925249128173,0.19230373754359137,0.19230373754359137,4.949188552747866e+24,52583480199.61495,yes
0.9634231583603557,0.883469977421869,0.05826501128906553,0.05826501128906553,1.6289795482917056e+24,19503726443.37523,yes
1.1391112027652575,0.4362451265643975,0.28187743671780124,0.28187743671780124,4.098700081724735e+24,36597115998.044815,yes
0.737194942986156,0.28450489822681285,0.3577475508865936,0.3577475508865936,1.1635404960807077e+24,8269659843.433047,no
1.2442253884848027,0.3346555872427587,0.33267220637862066,0.33267220637862066,6.603681871128297e+24,43835886941.54984,yes
0.9711019492893088,0.11073458481263546,0.4446327075936823,0.4446327075936823,4.24526116335622e+24,8384420694.431895,no
1.470300923716742,0.33375305557496526,0.33312347221251737,0.33312347221251737,1.2198865161080462e+25,76721616016.37868,yes
0.8700668640176822,0.7089752752578673,0.14551236237106635,0.14551236237106635,1.1926030811572756e+24,15428490921.339407,yes
1.4894787340223172,0.15665682387433755,0.4216715880628312,0.4216715880628312,1.8108169054145816e+25,46070756392.4362,yes
1.2225770880940559,0.22949096459009574,0.3852545177049521,0.3852545177049521,7.547108165158636e+24,32840156358.123203,yes
0.505237134403039,0.2520306020786164,0.3739846989606918,0.3739846989606918,3.273416430824424e+23,2277780957.54215,no
1.165959093221709,0.139441553827146,0.430279223086427,0.430279223086427,7.641580217572151e+24,18517303907.37114,yes
1.1319310164630267,0.7243290988593667,0.13783545057031665,0.13783545057031665,3.020568292705948e+24,34682998756.98216,yes
1.1235612367503012,0.11560036375363342,0.4421998181231833,0.4421998181231833,7.032476622272833e+24,13724355396.234102,yes
0.8712461289473246,0.4301764749720257,0.28491176251398714,0.28491176251398714,1.6205407988342146e+24,16297951231.374552,yes
1.0033829691299778,0.888342641627414,0.05582867918629297,0.05582867918629297,1.8821681579569765e+24,22116327752.848244,yes
1.4017862384402315,0.8256903092677388,0.0871548453661306,0.0871548453661306,6.336321992771731e+24,67272249133.674934,yes
0.998097111058948,0.29039394373775707,0.35480302813112147,0.35480302813112147,3.3007272920867735e+24,20668015143.479927,yes
0.6805096756645447,0.3560842426509979,0.32195787867450104,0.32195787867450104,7.675089383608381e+23,7234970287.433841,no
1.2041878270333322,0.6544422802166792,0.17277885989166042,0.17277885989166042,3.9292098440282714e+24,43408277862.03131,yes
0.7528487307455254,0.8233726263306482,0.08831368683467589,0.08831368683467589,6.808062743046542e+23,9425217514.728394,no
0.609599019583497,0.4962754314223342,0.2518622842888329,0.2518622842888329,4.1111216209271116e+23,5534800290.196462,no
0.9570147055648186,0.6515344994116057,0.17423275029419716,0.17423275029419716,1.741713042905121e+24,21406876298.994404,yes
0.566377148699772,0.8533593537301566,0.0733203231349217,0.0733203231349217,2.355322977239146e+23,3709942696.783139,no
0.7432417337072084,0.7924452980060215,0.10377735099698926,0.10377735099698926,6.552155771650912e+23,9193112694.230158,no
0.6927695063618645,0.33660840422967353,0.33169579788516323,0.33169579788516323,8.468811442307327e+23,7470094042.347,no
1.0230129976349862,0.40679525066516486,0.29660237466741757,0.29660237466741757,2.9510041012912046e+24,26002925496.63372,yes
0.9136589501536262,0.7013212536360645,0.14933937318196777,0.14933937318196777,1.4247135345614222e+24,17987585522.323074,yes
1.1579302223121213,0.37731417146376334,0.31134291426811833,0.31134291426811833,4.7608058276372444e+24,36829835576.44821,yes
0.8379345766142984,0.1693973546107463,0.41530132269462683,0.41530132269462683,2.269717446982982e+24,8164138954.99595,no
0.8075791608950661,0.5638081729078843,0.21809591354605784,0.21809591354605784,1.0329902484191752e+24,13061965940.572252,yes
0.9178811954405248,0.6553591539402204,0.1723204230298898,0.1723204230298898,1.494232939887991e+24,18700200823.894814,yes
1.4477449535588056,0.2639732249476664,0.3680133875261668,0.3680133875261668,1.3108661531158542e+25,63430096736.8199,yes
1.4574696946889212,0.34372378615155175,0.3281381069242241,0.3281381069242241,1.1599143551581805e+25,75434424032.80605,yes
1.2209929050490262,0.5581065886101141,0.22094670569494296,0.22094670569494296,4.4913484459427304e+24,46432533966.228165,yes
0.7484900734019273,0.20886729952476496,0.39556635023761755,0.39556635023761755,1.4174198219097302e+24,6915044201.737159,no
1.1333153784327856,0.8466976311938691,0.07665118440306545,0.07665118440306545,2.9241035151515254e+24,33055477359.858154,yes
1.3919990917758502,0.4212218186061486,0.2893890906969257,0.2893890906969257,8.612898308336159e+24,69367794985.35248,yes
0.7630727208984502,0.3365541188686728,0.3317229405656636,0.3317229405656636,1.1909290690188247e+24,10021802185.521957,yes
0.8395661700246015,0.6892378894868263,0.15538105525658685,0.15538105525658685,1.0628140762721356e+24,14009976567.916801,yes
1.4230100144849862,0.2658122769771665,0.36709386151141676,0.36709386151141676,1.2238113596486676e+25,59987735214.412346,yes
0.5928369928873563,0.8200465129227519,0.08997674353862406,0.08997674353862406,2.8265355179161946e+23,4422961697.91676,no
1.4313518691450375,0.39559793591401016,0.3022010320429949,0.3022010320429949,9.934844302289957e+24,74853541303.10112,yes
1.3158680327511014,0.150276805294581,0.4248615973527095,0.4248615973527095,1.155675076378217e+25,29229681463.37912,yes
1.3307155539680493,0.7422588781060794,0.1288705609469603,0.1288705609469603,5.3666075754551e+24,58143133648.2104,yes
0.5216032647181845,0.10711679004402007,0.44644160497798996,0.44644160497798996,4.975654394272063e+23,1133988796.280476,no
0.8573221588066405,0.21118903026194558,0.3944054848690272,0.3944054848690272,2.2616586930448536e+24,10522786085.596432,yes
0.7065140639745823,0.7607640241672448,0.11961798791637762,0.11961798791637762,5.5240026644811556e+23,8043593359.614184,no
1.202271208824029,0.2016775965478802,0.3991612017260599,0.3991612017260599,7.517083894127196e+24,28173005850.264942,yes
1.2024157809683365,0.14942623402660982,0.4252868829866951,0.4252868829866951,8.361102548903068e+24,21754589946.328037,yes
1.4149831599797784,0.2369701038478186,0.3815149480760907,0.3815149480760907,1.2675663563578994e+25,54290041133.47221,yes
1.4846837328779978,0.8577494594555755,0.07112527027221227,0.07112527027221227,7.790693647384399e+24,81307190289.79758,yes
0.9766605225444135,0.49734931443883457,0.2513253427805827,0.2513253427805827,2.2033706421608245e+24,23565798817.637547,yes
1.1037568160559945,0.4435654025807846,0.2782172987096077,0.2782172987096077,3.633836118571194e+24,33382552063.286163,yes
0.5671387848430048,0.20994925411652812,0.39502537294173595,0.39502537294173595,5.3189261513272276e+23,2876658331.815821,no
1.2465639004594395,0.6108361121360157,0.19458194393199213,0.19458194393199213,4.602390415568616e+24,49126402019.3947,yes
0.6501247785669909,0.13574626164330506,0.4321268691783475,0.4321268691783475,9.98366801055537e+23,2973103026.0002236,no
0.8661080056062248,0.8256626366966425,0.08716868165167874,0.08716868165167874,1.1236029668205527e+24,14389919977.324968,yes
1.1002220292483447,0.6299299818526711,0.18503500907366444,0.18503500907366444,2.905207821755898e+24,33095947257.363945,yes
0.5609111961361122,0.5909500982159608,0.2045249508920196,0.2045249508920196,2.6867696101903575e+23,4150586195.085668,no
1.0645680516676097,0.48635277613277295,0.2568236119336135,0.2568236119336135,3.015506210680204e+24,30354271809.45615,yes
1.4137683924115316,0.8699349392817852,0.06503253035910739,0.06503253035910739,6.494019392502122e+24,68367455717.343956,yes
0.5077655216747855,0.1932255214995168,0.4033872392502416,0.4033872392502416,3.758868903130396e+23,1877033213.5943432,no
0.9403224654330041,0.6259661069454814,0.1870169465272593,0.1870169465272593,1.6707402128318496e+24,20487238087.833176,yes
1.0667260451591245,0.18503364368520725,0.4074831781573964,0.4074831781573964,5.083092308398452e+24,18170182537.526897,yes
1.493358072474937,0.5799422224631731,0.21002888876841347,0.21002888876841347,9.146351300474285e+24,90615492076.37793,yes
1.147961417024712,0.36064961061325396,0.319675194693373,0.319675194693373,4.7463632795191254e+24,35175002073.20211,yes
0.8474242434409702,0.43161599730724753,0.28419200134637623,0.28419200134637623,1.4690330786527687e+24,15015422128.557203,yes
0.6975725388115493,0.8533247385854412,0.07333763070727939,0.07333763070727939,5.12837323886104e+23,7315162446.408907,no
1.3682615352907694,0.23448625796073702,0.3827568710196315,0.3827568710196315,1.1239022713179038e+25,48186474124.25781,yes
1.1997649543459699,0.7576584045407361,0.12117079772963196,0.12117079772963196,3.669814906157516e+24,41125163783.269936,yes
1.2826311590848904,0.880208716712801,0.059895641643599506,0.059895641643599506,4.547535129538258e+24,48875198038.44572,yes
1.3287514468478272,0.7764387310731122,0.11178063446344388,0.11178063446344388,5.275710220543089e+24,57114753582.38428,yes
0.5461328609765563,0.7871702233113572,0.10641488834432139,0.10641488834432139,2.0904721825478412e+23,3382945940.54764,no
0.8446423465854384,0.43884440758727916,0.2805777962063604,0.2805777962063604,1.435580114581297e+24,14896712711.357445,yes
0.6661022037084809,0.2900957299794283,0.3549521350102859,0.3549521350102859,8.009660544923071e+23,6096071323.189454,no
0.7242842342936083,0.17476599768249051,0.41261700115875477,0.41261700115875477,1.3480190319897999e+24,5355850675.000773,no
0.9926878211403272,0.8643370951755311,0.06783145241223443,0.06783145241223443,1.8145551394642624e+24,21526572812.545692,yes
0.5209771003433112,0.8239979605797763,0.08800101971011187,0.08800101971011187,1.7194417870426234e+23,2733942084.101567,no
0.7129541474281483,0.42583521062635,0.287082394686825,0.287082394686825,8.043239336921494e+23,8851252237.986643,no
1.4078003603894698,0.8562049938364152,0.07189750308179238,0.07189750308179238,6.406393366801344e+24,67688333586.55146,yes
1.2474532155956868,0.466797858952425,0.2666010705237875,0.2666010705237875,5.418511504148608e+24,49207163371.89544,yes
0.9929167123104735,0.8615046871832516,0.06924765640837421,0.06924765640837421,1.8168861556793367e+24,21575614422.433083,yes
1.1210389598246526,0.3768524366036534,0.3115737816981733,0.3115737816981733,4.256577361202305e+24,33337104446.8474,yes
1.1325873787906047,0.280756859102808,0.359621570448596,0.359621570448596,5.217096249406081e+24,29599855771.168564,yes
1.0731566673697026,0.2571146428553892,0.3714426785723054,0.3714426785723054,4.519048745280186e+24,23807209010.44338,yes
1.4653450950114268,0.18871805623538354,0.40564097188230824,0.40564097188230824,1.5918841645296697e+25,51221468533.20355,yes
0.9996481693763929,0.5895253951377405,0.20523730243112975,0.20523730243112975,2.1465979173457027e+24,25027923604.931404,yes
0.8712063642592546,0.8852317501158503,0.05738412494207484,0.05738412494207484,1.1377274652873803e+24,14319856355.681286,yes
0.5531626845758402,0.7527743370664124,0.1236128314667938,0.1236128314667938,2.2317092943237687e+23,3627269351.7124133,no
0.8159711937158284,0.30965550263406516,0.3451722486829674,0.3451722486829674,1.5823811168590695e+24,11753060150.79728,yes
1.2093707138274705,0.7911754498968471,0.10441227505157646,0.10441227505157646,3.734747048290211e+24,41581787299.47215,yes
1.1391277264449085,0.10835172172896473,0.44582413913551766,0.44582413913551766,7.489535366509634e+24,13450142297.35968,yes
0.574467663659944,0.25580392104641037,0.3720980394767948,0.3720980394767948,5.077389114649364e+23,3510726826.8915706,no
0.8817784969589947,0.1819396095253791,0.40903019523731043,0.40903019523731043,2.641095333139449e+24,10068099603.208948,yes
0.9710272055557325,0.7407330225711516,0.1296334887144242,0.1296334887144242,1.7362148750297687e+24,21366188374.688847,yes
