rand_earth (Earth Radii),rand_ice,rand_iron,rand_sio2,planet_mass (kg),max_p (Pa),diamond_formation
1.462726112879766,0.1125023010896408,0.4437488494551796,0.4437488494551796,1.859993429402776e+25,31579396538.53098,yes
0.7404259713079377,0.3747526010286665,0.31262369948566676,0.31262369948566676,1.0016074473605585e+24,9567013796.780718,no
0.5689066882543875,0.5150195676204798,0.24249021618976008,0.24249021618976008,3.115503020881371e+23,4427424172.1428795,no
0.5062372142589409,0.8896285375942526,0.05518573120287368,0.05518573120287368,1.5136561014985545e+23,2269301789.1068416,no
1.4137232965896886,0.19214542210890065,0.4039272889455497,0.4039272889455497,1.3798734918149203e+25,46057806162.53345,yes
0.9855101812649678,0.11007113143456825,0.44496443428271587,0.44496443428271587,4.4795815830917047e+24,8686650983.11564,no
0.7236875893200614,0.14499678716984743,0.4275016064150763,0.4275016064150763,1.4255802507584118e+24,4471013166.548804,no
1.169158928376219,0.3209869627328854,0.3395065186335573,0.3395065186335573,5.427517471586018e+24,35266356596.98994,yes
0.616575661656014,0.8134909628539096,0.09325451857304518,0.09325451857304518,3.2806190148952516e+23,5051838656.583658,no
0.8767987170026494,0.13274595246030066,0.4336270237698497,0.4336270237698497,2.853006947405858e+24,7410137498.392097,no
0.9858370651191817,0.5012651627717662,0.24936741861411688,0.24936741861411688,2.262433384559673e+24,24219640077.040997,yes
0.701435081864083,0.27354511761478817,0.3632274411926059,0.3632274411926059,9.962962840256478e+23,6922129450.874807,no
1.138021944836618,0.1565050124994814,0.42174749375025933,0.42174749375025933,6.767172887444398e+24,19090266775.932224,yes
0.6292252508580943,0.7040896148346197,0.14795519258269013,0.14795519258269013,3.705938449154579e+23,5672815886.289189,no
0.7636235323066255,0.6268900953040852,0.18655495234795738,0.18655495234795738,7.947540384562984e+23,10805533803.904753,yes
1.4799305581451552,0.3974604172468129,0.30126979137659354,0.30126979137659354,1.1218227865027055e+25,84222071231.83687,yes
1.1380202277243776,0.4095738600590475,0.29521306997047625,0.29521306997047625,4.256152274367145e+24,35894683036.76102,yes
0.9796986551746715,0.7863132158475724,0.1068433920762138,0.1068433920762138,1.7599622831225964e+24,21408240309.215084,yes
1.3568110046007198,0.8337271178364946,0.08313644108175272,0.08313644108175272,5.615624558797538e+24,60043938955.43956,yes
0.6321364283790373,0.6983565276836243,0.15082173615818784,0.15082173615818784,3.782590000798435e+23,5775566495.020642,no
0.7653514754143504,0.30409649058016686,0.34795175470991657,0.34795175470991657,1.2770093249175046e+24,9618470118.007593,no
1.2204648881608726,0.7533138773185388,0.12334306134073059,0.12334306134073059,3.908423440113729e+24,43528878344.70401,yes
0.666014551258398,0.43831317722154983,0.2808434113892251,0.2808434113892251,6.182588576552157e+23,7230603009.584547,no
1.13979882263054,0.7685791898367599,0.11571040508162006,0.11571040508162006,3.0404848232533773e+24,34735798055.53711,yes
1.2872647643839958,0.1319633067457879,0.43401834662710603,0.43401834662710603,1.110913326563323e+25,23990337911.015877,yes
1.2624736873918159,0.37712055769972286,0.31143972115013857,0.31143972115013857,6.469162206712764e+24,48391795152.162704,yes
1.470530899923268,0.15597441854433206,0.422012790727834,0.422012790727834,1.7304931052774001e+25,43886610770.42406,yes
1.134694196298887,0.8899062688009295,0.055046865599535255,0.055046865599535255,2.923012109919463e+24,32734564555.02947,yes
1.2611124342227829,0.8764282433774236,0.06178587831128818,0.06178587831128818,4.281074258583597e+24,46364142445.425125,yes
1.1452585920759686,0.1689800285642173,0.41550998571789133,0.41550998571789133,6.756481154540193e+24,20794184749.672413,yes
0.9734095298065458,0.8105437006105816,0.09472814969470922,0.09472814969470922,1.7087998551401847e+24,20708628013.033035,yes
0.6489086483958406,0.818496954472638,0.09075152276368098,0.09075152276368098,3.9601110583955776e+23,5923269220.869527,no
1.4197389018162672,0.8218286129549209,0.08908569352253953,0.08908569352253953,6.647129886371945e+24,70443610714.78888,yes
1.3844782941265352,0.4414957003437324,0.2792521498281338,0.2792521498281338,8.191726413524145e+24,68823209397.67873,yes
0.7964223716399363,0.7904712470701294,0.1047643764649353,0.1047643764649353,8.398021032035446e+23,11312730514.269857,yes
0.7642361838148695,0.1354001295612231,0.4322999352193885,0.4322999352193885,1.756854103925458e+24,4974859247.686769,no
1.3600631918181731,0.499398499870509,0.2503007500647455,0.2503007500647455,7.094291783044262e+24,65973516218.52002,yes
1.3203401308081641,0.12664367559954198,0.43667816220022904,0.43667816220022904,1.2315195886072614e+25,25112099558.874855,yes
1.280744595236697,0.44052194525200616,0.2797390273739969,0.2797390273739969,6.178987944637752e+24,53093699246.709335,yes
1.0049928636624357,0.3686907703284982,0.3156546148357509,0.3156546148357509,2.9531619626523535e+24,23858417134.786972,yes
1.4667127711323804,0.8908369975038878,0.05458150124805611,0.05458150124805611,7.418880187155607e+24,77265241859.86827,yes
1.2713238868301624,0.6324075680036458,0.18379621599817708,0.18379621599817708,4.851690847538835e+24,52023194142.30194,yes
0.7494651684589887,0.8181683397480259,0.09091583012598703,0.09091583012598703,6.704681741929185e+23,9315014508.595476,no
0.7291880449417543,0.6175817340523466,0.1912091329738267,0.1912091329738267,6.796979827960766e+23,9451773841.644499,no
0.5836449426634173,0.5762385785202544,0.2118807107398728,0.2118807107398728,3.154654893384218e+23,4740650799.731238,no
1.0636990589065678,0.5330665427108293,0.23346672864458534,0.23346672864458534,2.8355049682509206e+24,30408171251.172802,yes
1.2919605328634014,0.6580473177467434,0.1709763411266283,0.1709763411266283,5.041812676816294e+24,54324110122.28005,yes
0.5775443039034509,0.15962718822798677,0.42018640588600664,0.42018640588600664,6.264041545403491e+23,2356092951.949665,no
0.7343353202509029,0.6670501336873469,0.16647493315632655,0.16647493315632655,6.689012511707472e+23,9444834126.531694,no
0.8113339921971978,0.10306347037543127,0.44846826481228436,0.44846826481228436,2.3037540945341878e+24,4532392414.729362,no
0.5211196503042603,0.7339590088330136,0.13302049558349321,0.13302049558349321,1.8012365045525902e+23,2962741036.624792,no
1.448768484106063,0.5796455629037172,0.21017721854814142,0.21017721854814142,8.174943042032411e+24,81593753389.75017,yes
0.5259210589504988,0.8133276589460857,0.09333617052695714,0.09333617052695714,1.7906425209607912e+23,2867609588.3746734,no
0.8844731224185948,0.1524071450410589,0.42379642747947055,0.42379642747947055,2.826935428583908e+24,8691713599.980604,no
0.5663920925705029,0.8470097564758018,0.0764951217620991,0.0764951217620991,2.359567276437216e+23,3724331080.0060315,no
1.3222173308066965,0.5257683547297156,0.2371158226351422,0.2371158226351422,6.204153787663704e+24,60213965357.27807,yes
0.8251902430435816,0.8270317434090745,0.08648412829546276,0.08648412829546276,9.444509937323854e+23,12385044243.850224,yes
1.0923637861510613,0.5287226175487635,0.23563869122561826,0.23563869122561826,3.1324056447596004e+24,32947494000.495926,yes
0.7729012424318014,0.16814512985711474,0.41592743507144264,0.41592743507144264,1.713064027929565e+24,6336983641.352607,no
0.5209879023038212,0.7461572695159453,0.12692136524202735,0.12692136524202735,1.783942281990338e+23,2923747034.5876,no
0.971474688576155,0.36260670005129936,0.3186966499743503,0.3186966499743503,2.6497388539193475e+24,21384662184.56522,yes
1.0382655747274057,0.8236419325180044,0.08817903374099778,0.08817903374099778,2.1446531190601927e+24,25270944511.546986,yes
1.0197825475791955,0.11340164967055007,0.44329917516472495,0.44329917516472495,5.011752412550444e+24,10015547541.270538,yes
1.362324852832369,0.3641940723737328,0.3179029638131336,0.3179029638131336,8.711589139244662e+24,61337890337.3094,yes
0.9422076103865185,0.18335687802271547,0.40832156098864225,0.40832156098864225,3.309914180441617e+24,12385213853.082977,yes
0.9131671555717853,0.846628877499294,0.07668556125035297,0.07668556125035297,1.3513444283252604e+24,16755012389.734083,yes
0.875552049118053,0.826361737474123,0.0868191312629385,0.0868191312629385,1.1671382154776284e+24,14851279315.060755,yes
0.8786824612076457,0.4836768459398342,0.2581615770300829,0.2581615770300829,1.5454866471234659e+24,17037563234.620073,yes
1.2118917923154227,0.3018320514467093,0.34908397427664534,0.34908397427664534,6.379935874011372e+24,38204182528.2885,yes
1.3152868374431115,0.3132810298636002,0.3433594850681999,0.3433594850681999,8.379842813143949e+24,50838547034.715004,yes
1.1579577303416397,0.24671388417473256,0.37664305791263375,0.37664305791263375,6.020490989321799e+24,29158711247.70768,yes
1.250338163259705,0.5288896840507292,0.2355551579746354,0.2355551579746354,5.051973214435137e+24,50116281703.10236,yes
0.5857023253482374,0.7113668935203239,0.14431655323983805,0.14431655323983805,2.8326454381929305e+23,4511524139.188056,no
0.660390204924625,0.7941417775131104,0.10292911124344478,0.10292911124344478,4.250990656972553e+23,6319415869.525149,no
0.8240589350033612,0.5540839706205077,0.22295801468974613,0.22295801468974613,1.1224306532027736e+24,13942988752.133518,yes
1.081387059071648,0.33795873182921843,0.3310206340853908,0.3310206340853908,4.009410815160744e+24,28503212278.37824,yes
1.2520054427714502,0.415489430072865,0.2922552849635675,0.2922552849635675,5.915439488199303e+24,48674907834.54708,yes
1.191843928847472,0.8482208846598808,0.07588955767005962,0.07588955767005962,3.500794336566235e+24,38774614154.62939,yes
1.2570390648047964,0.48822900077610387,0.25588549961194806,0.25588549961194806,5.410040363977095e+24,50747272227.66366,yes
1.2778253849750418,0.4791446342728024,0.2604276828635988,0.2604276828635988,5.807082068248124e+24,53507251584.05748,yes
0.7536507658011932,0.46714476815603556,0.2664276159219822,0.2664276159219822,9.164578555143416e+23,10618817636.179123,yes
1.3782923451709665,0.1835830261930351,0.40820848690348244,0.40820848690348244,1.2800050139779657e+25,40659472250.792145,yes
1.0135399979990865,0.5809177889206073,0.20954110553969635,0.20954110553969635,2.2734879348631095e+24,26130383575.663128,yes
0.9059958220461648,0.6232198024399735,0.18839009878001323,0.18839009878001323,1.465440256017582e+24,18233960272.138912,yes
0.7666772642290759,0.8509570542838221,0.07452147285808897,0.07452147285808897,7.228669135197854e+23,9831548800.561825,no
0.8711484624053382,0.49725003286610503,0.2513749835669475,0.2513749835669475,1.469404554550352e+24,16607409225.84031,yes
1.2163993248533775,0.5076931463523302,0.2461534268238349,0.2461534268238349,4.697719019805931e+24,45901265773.08971,yes
1.1536433838361448,0.5423534477075979,0.22882327614620107,0.22882327614620107,3.7351645673353693e+24,38964218770.24463,yes
0.8486255439694945,0.8287218343039858,0.08563908284800709,0.08563908284800709,1.043443230367241e+24,13491061207.247667,yes
0.9659154307970317,0.4442448215888992,0.2778775892055504,0.2778775892055504,2.2821678394499143e+24,22452631336.706627,yes
0.9995166147187905,0.37186423785803346,0.31406788107098327,0.31406788107098327,2.8839360241699723e+24,23552212864.81198,yes
1.3226339089228902,0.23705574956171507,0.3814721252191425,0.3814721252191425,9.86817797940989e+24,43402339840.269264,yes
1.0242266734577072,0.4844548237600875,0.25777258811995624,0.25777258811995624,2.643648401799271e+24,27044347206.33216,yes
0.5935201618186738,0.8887063233025978,0.0556468383487011,0.0556468383487011,2.8029297224686464e+23,4307705942.311893,no
1.4731659094450609,0.697935680431359,0.1510321597843205,0.1510321597843205,7.951143225101791e+24,83420653277.48836,yes
0.8463260027215626,0.40862672322081406,0.29568663838959297,0.29568663838959297,1.5165007880782098e+24,14752275526.32954,yes
1.2494350438734487,0.4744657561590666,0.2627671219204667,0.2627671219204667,5.39034901781349e+24,49579891034.60926,yes
1.4023669441210558,0.694564874678251,0.1527175626608745,0.1527175626608745,6.650259192716652e+24,70601069190.90688,yes
0.6518772280132007,0.3893364166991049,0.30533179165044755,0.30533179165044755,6.203161302502416e+23,6548660533.390787,no
0.5464373836908984,0.5337424502126078,0.2331287748936961,0.2331287748936961,2.6225938502903887e+23,3876170221.153133,no
1.0609779029931516,0.7367138867093962,0.1316430566453019,0.1316430566453019,2.3844563883114902e+24,28188990600.506077,yes
0.596853768365649,0.25583396216007515,0.3720830189199624,0.3720830189199624,5.796706137346534e+23,3956681631.2310266,no
1.408089502884746,0.1636242969019538,0.4181878515490231,0.4181878515490231,1.444983072070424e+25,39537636146.52573,yes
0.7506284820068384,0.80898802803441,0.09550598598279503,0.09550598598279503,6.757358462795032e+23,9400104734.353382,no
0.7070256571534563,0.1858680341842841,0.40706598290785795,0.40706598290785795,1.2121391138204003e+24,5246622370.2554655,no
1.275670672892888,0.5936358711506285,0.20318206442468573,0.20318206442468573,5.078584933059186e+24,53159898960.172905,yes
0.5830323301626856,0.5485367311335948,0.2257316344332026,0.2257316344332026,3.2522695290496207e+23,4763856542.922588,no
1.0583912461986182,0.1729149814286376,0.4135425092856812,0.4135425092856812,5.068375840346464e+24,16639511307.845371,yes
1.0542652456298724,0.17406318364862933,0.41296840817568536,0.41296840817568536,4.992151888384064e+24,16532753971.972536,yes
0.651777627523102,0.6483838400866905,0.17580807995665476,0.17580807995665476,4.4012012087164504e+23,6568420285.245522,no
0.5799647744164956,0.5822748103558462,0.20886259482207692,0.20886259482207692,3.0606356327685545e+23,4631783589.76506,no
0.6912560824113769,0.6845027222767863,0.15774863886160684,0.15774863886160684,5.319421107937001e+23,7823213541.0225525,no
0.6291264826230287,0.3239391451374868,0.3380304274312566,0.3380304274312566,6.138033201375626e+23,5403642635.197623,no
0.7831973130911406,0.8431352432512245,0.07843237837438777,0.07843237837438777,7.812054167356582e+23,10513381261.297352,yes
1.4554584965635935,0.7459366935509159,0.12703165322454207,0.12703165322454207,7.439419399288841e+24,78671507158.62967,yes
0.7164662121477913,0.6122893839550833,0.19385530802245837,0.19385530802245837,6.41546468603812e+23,8985470275.615637,no
0.727795230740496,0.6198618317683826,0.1900690841158087,0.1900690841158087,6.74185884555123e+23,9395172549.093832,no
0.7363858179677754,0.6505809107699172,0.1747095446150414,0.1747095446150414,6.83857396370748e+23,9591378607.921791,no
0.8635518086967411,0.8422101513520753,0.07889492432396233,0.07889492432396233,1.1086974697805494e+24,14170771158.775505,yes
0.9942503621771557,0.8775227202414515,0.06123863987927425,0.06123863987927425,1.8209084109795117e+24,21430917954.728264,yes
1.4746380606572322,0.23489415061904284,0.3825529246904786,0.3825529246904786,1.4854666663566823e+25,62250277074.28757,yes
0.5378451139741076,0.8074327467410154,0.0962836266294923,0.0962836266294923,1.9567311165543332e+23,3148405047.227326,no
0.788310619559143,0.4205495069953916,0.2897252465023042,0.2897252465023042,1.1565045386982013e+24,11965763990.840378,yes
1.1306582050122906,0.7918616358288348,0.10406918208558258,0.10406918208558258,2.9331294296974083e+24,33524217512.872765,yes
0.5265173033916204,0.506093770393755,0.2469531148031225,0.2469531148031225,2.386532352862181e+23,3445214265.4345665,no
1.334099599902833,0.20460352482492442,0.3976982375875378,0.3976982375875378,1.0868753716378916e+25,39806497935.28601,yes
1.0302804726440375,0.4560806949124735,0.27195965254376325,0.27195965254376325,2.804212045679223e+24,27287631388.52289,yes
1.264107609196096,0.7243508912589408,0.1378245543705296,0.1378245543705296,4.4901751583006155e+24,49356721872.25783,yes
0.7600797804113156,0.26379714072002686,0.3681014296399866,0.3681014296399866,1.348083941956327e+24,8641742434.422924,no
0.9372186578758357,0.688567418409655,0.15571629079517252,0.15571629079517252,1.5738880940083993e+24,19635238435.245625,yes
0.9931292676878455,0.10278889189660578,0.4486055540516971,0.4486055540516971,4.667467095406229e+24,8313840604.788379,no
1.3635469649944008,0.6816431791760822,0.1591784104119589,0.1591784104119589,6.04331720331491e+24,64538362066.7929,yes
1.3195212133427625,0.4823234121949861,0.25883829390250696,0.25883829390250696,6.495416385806917e+24,59450754275.56013,yes
0.7495250184989551,0.8144277175547577,0.09278614122262113,0.09278614122262113,6.709797210246375e+23,9325332749.686867,no
1.3216208334364503,0.3853913755836801,0.30730431220815996,0.30730431220815996,7.533698630038694e+24,56625142456.0547,yes
1.4978344526061886,0.24858261157472505,0.3757086942126375,0.3757086942126375,1.533494758125073e+25,68657129586.3151,yes
0.6060968375872697,0.5537913198143326,0.2231043400928337,0.2231043400928337,3.7255088222644985e+23,5395260720.330272,no
0.8980884595057836,0.4257216102956386,0.2871391948521807,0.2871391948521807,1.8173135958757288e+24,17812444904.231094,yes
1.2747278824180568,0.4437408010719309,0.27812959946403454,0.27812959946403454,6.051858468794674e+24,52382112606.371315,yes
1.246242018174562,0.47908791551421914,0.26045604224289043,0.26045604224289043,5.308773483753837e+24,49288966573.89753,yes
0.9841664566220473,0.41512332263894425,0.2924383386805279,0.2924383386805279,2.546898309589969e+24,23367713743.700916,yes
0.9454761223583397,0.8905458466133425,0.05472707669332877,0.05472707669332877,1.521875012131272e+24,18355698471.52832,yes
0.6631076170017514,0.6869174964195939,0.15654125179020306,0.15654125179020306,4.5530823746465086e+23,6804247235.12362,no
0.8796195800575951,0.5248312831893336,0.2375843584053332,0.2375843584053332,1.4680982423401785e+24,17101787715.414263,yes
0.9765242807541666,0.6155623620167979,0.19221881899160104,0.19221881899160104,1.92942859072346e+24,23153875383.957184,yes
1.3727695707530834,0.38855617913939067,0.30572191043030467,0.30572191043030467,8.611864047188863e+24,64483226616.38281,yes
0.5136837436848435,0.5904916331222855,0.20475418343885726,0.20475418343885726,1.9548008886426336e+23,3120460456.442936,no
0.5039709245937071,0.3612009968513026,0.3193995015743487,0.3193995015743487,2.6163754216751917e+23,2808037182.9125175,no
0.7281988948878318,0.614641782791023,0.1926791086044885,0.1926791086044885,6.783787452089051e+23,9421458599.606133,no
1.1245608858783227,0.8242487982024698,0.08787560089876512,0.08787560089876512,2.853631076566832e+24,32474232423.018227,yes
0.5885506511311005,0.8519874977642015,0.07400625111789927,0.07400625111789927,2.731117525124628e+23,4254199837.3097353,no
0.8923865071504283,0.8595841119450095,0.07020794402749525,0.07020794402749525,1.2431707516336905e+24,15546988902.961689,yes
1.339471316173909,0.6414120210259883,0.17929398948700587,0.17929398948700587,5.822444258152525e+24,61680503332.129364,yes
1.209556108136708,0.4105263089934529,0.29473684550327356,0.29473684550327356,5.26574174880009e+24,43390649881.68461,yes
1.2205333086010424,0.8231944260736936,0.08840278696315318,0.08840278696315318,3.8305700649841844e+24,42361445288.94539,yes
1.2886656577497964,0.19256534630696687,0.40371732684651657,0.40371732684651657,9.81770581936935e+24,33877111978.815968,yes
0.8334411655233017,0.17693501539053536,0.4115324923047323,0.4115324923047323,2.1969631931714855e+24,8323194622.200558,no
1.0641989599148176,0.7915237696827271,0.10423811515863646,0.10423811515863646,2.3624217542213525e+24,27739480598.984787,yes
0.9825495838509981,0.7215078180540838,0.1392460909729581,0.1392460909729581,1.8278235219478792e+24,22444253439.24744,yes
1.095330160029392,0.4738559370844553,0.26307203145777236,0.26307203145777236,3.391517715640063e+24,32994625598.317673,yes
0.6224338830455673,0.8581401245207921,0.07092993773960393,0.07092993773960393,3.3661347351625884e+23,5105279631.285133,no
0.8596364658054442,0.3719477900502166,0.3140261049748917,0.3140261049748917,1.7027647168446922e+24,14981437222.715319,yes
1.427054869657314,0.6455382114747332,0.1772308942626334,0.1772308942626334,7.310652039306424e+24,76112232435.82796,yes
1.4474829333422834,0.48911416662082696,0.2554429166895865,0.2554429166895865,9.031869826189234e+24,81415990395.15193,yes
1.1015208593974493,0.7238263302346327,0.13808683488268364,0.13808683488268364,2.741006020050612e+24,31867982554.874573,yes
1.4639146578935027,0.7648984426753355,0.11755077866233227,0.11755077866233227,7.552469864790958e+24,79806356859.8096,yes
0.5192305671866645,0.25777204994179503,0.3711139750291025,0.3711139750291025,3.55438244872779e+23,2540500828.663791,no
1.4366211572189456,0.8785674722235794,0.060716263888210276,0.060716263888210276,6.882370430793414e+24,72099646228.19048,yes
0.936332361778271,0.6749132953248987,0.16254335233755063,0.16254335233755063,1.582296210622338e+24,19719699596.887848,yes
0.8784136948992123,0.42566502487542734,0.2871674875622863,0.2871674875622863,1.681697050985526e+24,16673825917.526514,yes
1.1719004411250944,0.31585246257131794,0.34207376871434103,0.34207376871434103,5.524258737192907e+24,35258491179.21632,yes
1.0995484806463538,0.7981993492502053,0.10090032537489735,0.10090032537489735,2.649258738124617e+24,30590306061.651157,yes
1.2896977501317823,0.8697106882482744,0.06514465587586282,0.06514465587586282,4.6446557498039854e+24,50052349846.60223,yes
1.447758005183574,0.7524031020278565,0.12379844898607173,0.12379844898607173,7.276671174283769e+24,77036126655.5214,yes
0.6906542408950034,0.4513084185563656,0.2743457907218172,0.2743457907218172,6.906444362282788e+23,8146961219.487532,no
1.2990364244175723,0.8287787664048271,0.08561061679758647,0.08561061679758647,4.794530963576715e+24,51805754636.422585,yes
1.29508175479589,0.6741428123010825,0.16292859384945874,0.16292859384945874,5.033861246821498e+24,54453108910.40389,yes
1.0136312970769783,0.2387792722762579,0.3806103638618711,0.3806103638618711,3.835728419729563e+24,18970505994.367596,yes
0.6370370039617981,0.24915748429246343,0.3754212578537683,0.3754212578537683,7.395358350186668e+23,4767048298.60885,no
0.5597429350844174,0.6604528178900464,0.1697735910549768,0.1697735910549768,2.4882520945722658e+23,4000088245.6475387,no
1.495528550573702,0.839164941801006,0.08041752909949701,0.08041752909949701,8.018683633026805e+24,83793345661.45294,yes
1.008392151184404,0.10776236849452242,0.4461188157527388,0.4461188157527388,4.874778098019415e+24,9138144449.913626,no
1.3009614720061258,0.6597129642366426,0.1701435178816787,0.1701435178816787,5.171184474712472e+24,55611406222.62902,yes
0.5245200260267755,0.165942580636158,0.417028709681921,0.417028709681921,4.4601450486636844e+23,1809564293.165166,no
1.315782055883185,0.4465185189337829,0.27674074053310854,0.27674074053310854,6.751097584977474e+24,58142090806.286316,yes
0.8187047958173709,0.1385984035331312,0.43070079823343443,0.43070079823343443,2.2194066134551536e+24,6275074820.5830345,no
1.3030125473867264,0.6810862834124666,0.1594568582937667,0.1594568582937667,5.130737693023097e+24,55578846858.2325,yes
0.9323623774915833,0.1976332743484572,0.4011833628257714,0.4011833628257714,3.1067337599762025e+24,12770147381.649372,yes
1.313721414246511,0.7406545413021464,0.12967272934892682,0.12967272934892682,5.123082738621367e+24,55624171241.87089,yes
1.1660782889314867,0.42068740142829275,0.2896562992858536,0.2896562992858536,4.5579585667797213e+24,38950387795.856895,yes
1.1001016693412065,0.19624109259223463,0.40187945370388267,0.40187945370388267,5.541361040491331e+24,20938851585.53304,yes
1.2650110934352532,0.7722043974526385,0.11389780127368077,0.11389780127368077,4.420441615836891e+24,48610181025.37612,yes
1.0133923848947433,0.4997488391305792,0.2501255804347104,0.2501255804347104,2.4973231560045744e+24,26276613198.308693,yes
1.334993476595728,0.5942422811029989,0.20287885944850054,0.20287885944850054,5.977673361248719e+24,61683838687.28437,yes
1.434854781643418,0.413990954604907,0.2930045226975465,0.2930045226975465,9.747380485329042e+24,76526203290.75992,yes
